OldPNNumber|PNNumber|LoanType|LoanProductType|EffectivityDate|Status|MaturityDate|ActualClosedDate|LoanAmount|PawnedItem|PawnedItemType|AppraisalRate|RedemptionDate|UpdatedDate|CustomerNumber
|11EE8130BA85CC14940C5405DBDC760A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||8100|"ONE PC(S) YG LINK NECKLACE"|Jewelry|8100||"12/11/2023 3:54:47 PM"|29073736
|11EE8130C0E0A98484E9408D5CAD9B67|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2300|"ONE PC(S) YG BAND RING"|Jewelry|2700||"12/11/2023 3:55:30 PM"|20506106
|11EE8130C26084FFBFC494C6911F0B4F|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|"ONE PC(S) YG PENDANT W/ HEART DESGN W STONES"|Jewelry|2100||"12/11/2023 3:55:50 PM"|451514
|11EE8130C3384A47878A1C697AA81155|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3900|"ONE PC(S) BCG PENDANT"|Jewelry|3900||"12/11/2023 3:55:43 PM"|14594628
|11EE8130C366479D9D871C1B0D99CCB6|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|"ONE PC(S) YG NECKLACE W/ CHANEL PENDANT"|Jewelry|1200||"12/11/2023 3:54:53 PM"|10922206
|11EE8130C3BB6F9797AFAC9E17BA1DD5|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10500|ONE PAIR YG CREOLLA EARRINGS|Jewelry|10500||"12/11/2023 4:45:24 PM"|21897054
|11EE8130C4BF626DADA2002B674C5F96|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2100|"ONE PC(S) YG NECKLACE"|Jewelry|2100||"12/11/2023 3:55:55 PM"|8925849
|11EE8130C6B4B33DBDF300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|ONE PAIR YG CREOLE EARRINGS|Jewelry|2400||"12/11/2023 3:55:21 PM"|2797908
|11EE8130C785E356962304D9F5381A4B|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||6600|"ONE PC(S) YG LINK BRACELET"|Jewelry|6600||"12/11/2023 3:55:00 PM"|20549409
|11EE8130C92BF29D9D3200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10000|"ONE PC(S) YG NECKLACE~ONE PC(S) YG HEART CUPID PENDANT W/ DEFORMED"|Jewelry|12950||"12/11/2023 3:55:32 PM"|30456452
|11EE8130CA945C92929C6C3C8C06D92C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4500|"ONE PC(S) YG PENDANT"|Jewelry|5400||"12/11/2023 3:55:05 PM"|5438113
|11EE8130CCD46E4D8DAE0C9D92C61133|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||21650|"ONE PC(S) YG LINK BRACELET W/ SULDA"|Jewelry|24750||"12/11/2023 3:55:09 PM"|13517245
|11EE8130CED7F679B9369C2DCDF1E4C1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|1350||"12/11/2023 3:55:35 PM"|21794791
|11EE8130D1CD0D2DAD4D6C3C8C075229|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||14400|ONE PAIR YG CREOLE EARRINGS~ONE PAIR YG EARRINGS|Jewelry|14400||"12/11/2023 3:55:24 PM"|2792316
|11EE8130D5B324A5A56400090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6000|"ONE PC(S) YG PROFESSIONAL RING W/ ENGRAVING"|Jewelry|8350||"12/11/2023 3:56:02 PM"|
|11EE8130D668C22FAF0200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||32600|"ONE PC(S) YG MEN'S RING W/ DEFORMITIES"|Jewelry|37300||"12/11/2023 3:55:25 PM"|83313
|11EE8130D8172E68A86E88A4C2609379|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2600|ONE PAIR YG STUD EARRINGS|Jewelry|2650||"12/11/2023 3:55:43 PM"|22244805
|11EE8130D9BC0940804988A4C2B62561|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5700|"ONE PC(S) WG MARINER NECKLACE W/ HEART PENDANT~ONE PC(S) WG RELIGIOUS PENDANT"|Jewelry|6450||"12/11/2023 3:56:09 PM"|831877
|11EE8130DA20ECF2B22CFCAA146E08D6|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5400|"ONE PC(S) YG LINK NECKLACE W/ CROSS PENDANT"|Jewelry|5400||"12/11/2023 3:56:53 PM"|8840938
|11EE8130DB3EEB96962B1C697AAC26C3|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4500|"ONE PC(S) WG W/ STONES LADIES' RING"|Jewelry|5550||"12/11/2023 3:55:47 PM"|20072168
|11EE8130DBF5DABDBD1A1C1B0D99CCB6|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|"ONE PC(S) YG LADIES' RING W/ STONES"|Jewelry|3000||"12/11/2023 3:56:50 PM"|10922206
|11EE8130DDE2A00A8AE01C697AA9C28B|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1400|"ONE PC(S) YG NECKLACE"|Jewelry|1450||"12/11/2023 3:55:37 PM"|
|11EE8130DF06D6A9A916E0D55E30AA6F|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|ONE PAIR YG CREOLLE EARRINGS|Jewelry|3600||"12/11/2023 3:55:39 PM"|693371
|11EE8130E21760FEBEA094C691A1CB4A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||30900|"ONE PC(S) YG LINK NECKLACE"|Jewelry|30900||"12/11/2023 3:55:45 PM"|
|11EE8130E25FDA1C9C1A88A4C2740B11|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1200|"ONE PC(S) YG NECKLACE W/ HEART PENDANT"|Jewelry|1200||"12/11/2023 3:57:08 PM"|16124775
|11EE8130E2C9C80B8B08E0D55E9CAD4E|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2600|"ONE PC(S) YG LINK BRACELET"|Jewelry|3250||"12/11/2023 3:55:45 PM"|9318757
|11EE8130E2CF2D9E9E6D1C697AA9C030|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|ONE PAIR YG STUD EARRINGS|Jewelry|4200||"12/11/2023 3:55:45 PM"|1587638
|11EE8130E2EB0B4E8E4B88A4C2B62C2C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2900|"ONE PC(S) YG LADIES' RING W/ TOP DESIGN & TEST MARKS"|Jewelry|2850||"12/11/2023 3:56:27 PM"|14107781
|11EE8130E347290A8A6900090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) BCG PUZZLE LADIES' RING W/ DEFORMITY"|Jewelry|4400||"12/11/2023 3:55:47 PM"|2524026
|11EE8130E428E351912394C69116124B|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|"ONE PC(S) YG PENDANT"|Jewelry|2400||"12/11/2023 3:56:08 PM"|26660009
|11EE8130E47C2D8A8A6D00090FAA0001|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG ROLO NECKLACE"|Jewelry|5400||"12/11/2023 3:57:02 PM"|8594117
|11EE8130E4B04CAEAE8C704D7B641A38|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5200|ONE PAIR YG CREOLE EARRINGS|Jewelry|4950||"12/11/2023 3:56:23 PM"|17775643
|11EE8130E7A481DB9BC1E0D55E3A991E|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4700|"ONE PC(S) YG BAND RING W/ ENGRAVING"|Jewelry|5700||"12/11/2023 3:56:18 PM"|20188041
|11EE8130E86E5976B699107B4418A11A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1700|"ONE PC(S) YG ROPE NECKLACE W/ PUTOL"|Jewelry|1700||"12/11/2023 3:55:55 PM"|12221178
|11EE8130EA8E7E5A9ABE1C697AA81155|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12600|"ONE PC(S) YG NECKLACE"|Jewelry|12600||"12/11/2023 3:56:50 PM"|14594628
|11EE8130EB23928888D29C2DCDF1E4C1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG HARDWEAR NECKLACE"|Jewelry|2700||"12/11/2023 3:56:44 PM"|21794791
|11EE8130EB97E94B8B296C3C8C06D92C|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5500|"ONE PC(S) YG NECKLACE"|Jewelry|9000||"12/11/2023 4:08:41 PM"|5438113
|11EE8130EBC738F7B7780C9D9287BAC6|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7300|"ONE PC(S) YG LADIES' RING"|Jewelry|7300||"12/11/2023 3:56:01 PM"|20480152
|11EE8130EBCF6132B2A100090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6700|"ONE PC(S) YG LINK NECKLACE~ONE PC(S) YG CRUCIFIX PENDANT"|Jewelry|6700||"12/11/2023 3:56:02 PM"|305628
|11EE8130EC5E46F6B6866C3C8C06E7CC|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2000|ONE PAIR YG STUD EARRINGS|Jewelry|2100||"12/11/2023 3:56:02 PM"|
|11EE8130EC870F0E8E4F6C3C8C075229|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12400|"ONE PC(S) YG LADIES' RING~ONE PC(S) YG LADIES' RING W/ DEFORMITIES"|Jewelry|12650||"12/11/2023 3:56:09 PM"|2792316
|11EE8130EC9C832CACC36C3C8C0753C8|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||29700|"ONE PC(S) YG LINK BRACELET"|Jewelry|29700||"12/11/2023 3:56:02 PM"|10999403
|11EE8130ED107FFFBFBFFCAA14AF1FE1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|"ONE PC(S) YG HEART PENDANT"|Jewelry|3200||"12/11/2023 3:56:03 PM"|7517511
|11EE8130ED1A51589891107B4418A11A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1000|"ONE PC(S) YG LADIES' RING W/ DEFORM"|Jewelry|950||"12/11/2023 3:57:02 PM"|12221178
|11EE8130EE9DA9C282E900090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2700|ONE PAIR YG CREOLLA EARRINGS|Jewelry|2700||"12/11/2023 3:56:34 PM"|30330206
|11EE8130EEC999B8B8D988A4C29DB347|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6300|"ONE PC(S) YG LADIES' RING"|Jewelry|6300||"12/11/2023 3:56:06 PM"|18586563
|11EE8130F1105A9A9A9A00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6400|"ONE PC(S) YG LADIES' RING"|Jewelry|7300||"12/11/2023 3:56:10 PM"|3564072
|11EE8130F1CB8FE5A5CF00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||13850|"ONE PC(S) YG BRACELET W/ DEFORMITY"|Jewelry|13850||"12/11/2023 3:56:11 PM"|30429277
|11EE8130F1DA73F4B4B36C3C8C072501|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4200|"ONE PC(S) YG LADIES' RING"|Jewelry|5100||"12/11/2023 3:57:45 PM"|26555553
|11EE8130F3D5041B9B4404D9F5605A47|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG BRACELET W/ DEFORM"|Jewelry|4450||"12/11/2023 3:57:28 PM"|28883616
|11EE8130F4A58EF4B4CE88A4C29DBA2F|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1300|"ONE PC(S) YG NECKLACE W/ HEART PENDANT"|Jewelry|1200||"12/11/2023 3:56:50 PM"|7168925
|11EE8130F4ED57EAAA979C2DCDF1E4BD|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5000|"ONE PC(S) YG MEN'S RING W/ 9 STONES AND TESTMARK"|Jewelry|14700||"12/11/2023 4:00:28 PM"|29637701
|11EE8130F6761B25A55B00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12900|"ONE PC(S) YG NECKLACE W/ PENDANT W/ 7 STONES"|Jewelry|12900||"12/11/2023 3:56:31 PM"|1134794
|11EE8130F86B0C2DAD4CAC9E17BA1DD5|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||11700|ONE PAIR YG CREOLLA EARRINGS W/ CHARMS & ENAMEL|Jewelry|11700||"12/11/2023 5:04:12 PM"|21897054
|11EE8130F9124317978300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1800|"ONE PC(S) YG ROPE NECKLACE W/ PENDANT W.SULDA & DEFORMITY"|Jewelry|1700||"12/11/2023 3:57:14 PM"|3878177
|11EE8130FB916B4D8DAB00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4800|"ONE PC(S) YG CRUCIFIX PENDANT"|Jewelry|4800||"12/11/2023 3:56:28 PM"|134531
|11EE8130FD45D275B5120A0027000009|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||14200|"ONE PC(S) YG ROPE NECKLACE~ONE PC(S) YG TWEETY BIRD PENDANT"|Jewelry|14200||"12/11/2023 3:56:30 PM"|16106366
|11EE8130FDA93E07877E00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5400|"ONE PC(S) YG NECKLACE W/ BCG PENDANT"|Jewelry|5400||"12/11/2023 3:56:31 PM"|30831547
|11EE8130FDAE0131B1416C3C8C075229|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||120900|"ONE PC(S) YG NECKLACE W/ PENDANT~ONE PC(S) YG NECKLACE"|Jewelry|120900||"12/11/2023 3:57:07 PM"|2792316
|11EE8130FE98D2C2821288A4C2B62483|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5400|"ONE PC(S) YG HARDWARE W/ DEFORMITY PENDANT~ONE PC(S) YG ROLO NECKLACE"|Jewelry|5400||"12/11/2023 3:56:33 PM"|19146299
|11EE8130FEF8C3AEAE03408D5CF62139|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3050|"ONE PC(S) YG W/SCRATCHES BAND RING"|Jewelry|3700||"12/11/2023 3:56:33 PM"|3063469
|11EE8131009990CE8ED00C9D9287BAC1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1800|"ONE PC(S) YG DREAM CATCHER PENDANT~ONE PC(S) YG ROPE NECKLACE"|Jewelry|2700||"12/11/2023 3:59:26 PM"|15267847
|11EE813101541CD5955C00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5100|"ONE PC(S) YG LINK BRACELET W/ CHARM"|Jewelry|5100||"12/11/2023 3:56:55 PM"|30429277
|11EE813101DAC63BBB0694C69116124B|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4800|"ONE PC(S) YG BOX W/ PENDANT AND STONE NECKLACE"|Jewelry|5100||"12/11/2023 3:57:24 PM"|26660009
|11EE8131025EAB9595EB00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2300|"ONE PC(S) YG TWIST NECKLACE"|Jewelry|2350||"12/11/2023 3:57:04 PM"|305025
|11EE813104CD89C989C900090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3600|ONE PAIR YG CREOLE EARRINGS|Jewelry|3600||"12/11/2023 3:57:01 PM"|18719935
|11EE813106B1508A8A9094C6911F0B4F|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2400|"ONE PC(S) YG PENDANT W/ HEART W ANCHOR DESGN W DAMAGE"|Jewelry|3050||"12/11/2023 3:57:51 PM"|451514
|11EE813106F52265A56200090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5500|"ONE PC(S) YG ROLO NECKLACE W/ CENTERPIECE INFINITY W/ STONES"|Jewelry|6900||"12/11/2023 3:57:43 PM"|2698461
|11EE8131078DD744841700090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||30900|"ONE PC(S) YG LINK BRACELET"|Jewelry|30900||"12/11/2023 3:56:48 PM"|25020240
|11EE813107F4959898D538F3AB1CAD63|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3500|"ONE PC(S) YG BOX NECKLACE~ONE PC(S) YG OPEN HEART PENDANT"|Jewelry|5100||"12/11/2023 3:56:49 PM"|10164280
|11EE8131090F835292C3E0D55E0559AF|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG DEF LADIES' RING"|Jewelry|3450||"12/11/2023 3:56:53 PM"|6702235
|11EE81310A60749090B400090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|"ONE PC(S) YG HEART PENDANT"|Jewelry|3300||"12/11/2023 3:57:58 PM"|26778050
|11EE81310C3CD725A517704D7B65DC39|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||6300|"ONE PC(S) YG CENTERPIECE NECKLACE"|Jewelry|6300||"12/11/2023 3:56:55 PM"|12522520
|11EE81310CB5665191A600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6900|"ONE PC(S) YG NECKLACE"|Jewelry|6900||"12/11/2023 3:56:56 PM"|13123781
|11EE81310CE6089F9F48FCAA146E08D6|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3300|"ONE PC(S) YG ROPE NECKLACE W/ PENDANT"|Jewelry|3300||"12/11/2023 3:57:32 PM"|8840938
|11EE81310D13D467A71400090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2700|"ONE PC(S) YG CROSS PENDANT"|Jewelry|2350||"12/11/2023 3:56:56 PM"|14494598
|11EE81310EFE66BCBCA638F3AB1C9AFB|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4000|"ONE PC(S) YG ROPE NECKLACE W/ KEY TO HEART PENDANT"|Jewelry|4800||"12/11/2023 3:57:17 PM"|1409645
|11EE813110F803CF8F4300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|ONE PAIR YG CREOLE EARRINGS|Jewelry|1350||"12/11/2023 3:57:40 PM"|1562158
|11EE813113775F0D8D9F00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||7500|"ONE PC(S) YG NECKLACE"|Jewelry|7500||"12/11/2023 3:57:43 PM"|
|11EE8131138F56BABA9604D4C49149D1|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4600|"ONE PC(S) WG CRUCIFIX (585) ITALY PENDANT"|Jewelry|4650||"12/11/2023 3:57:08 PM"|
|11EE813114105FA1A19F107B4418A11A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||500|"ONE PC(S) YG PENDANT"|Jewelry|600||"12/11/2023 3:57:52 PM"|12221178
|11EE813114245869A9989C2DCDF1E4C1|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|"ONE PC(S) YG NECKLACE W/ CENTERPIECE"|Jewelry|1350||"12/11/2023 3:57:30 PM"|21794791
|11EE81311463091E9E491831BFBBB410|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4000|"ONE PC(S) YG LADIES' RING"|Jewelry|7300||"12/11/2023 3:58:01 PM"|6580801
|11EE813114704171B18100090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||13800|"ONE PC(S) YG ROLO BRACELET"|Jewelry|13800||"12/11/2023 3:57:26 PM"|30429277
|11EE813114E47B0383BB704D7B65DC39|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||1900|"ONE PC(S) YG LADIES' RING W/ DEFORM"|Jewelry|1950||"12/11/2023 3:58:38 PM"|12522520
|11EE81311589CB8C8C0B704D7B641A38|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||10200|"ONE PC(S) YG WITH PENDANT NECKLACE"|Jewelry|9650||"12/11/2023 3:57:29 PM"|17775643
|11EE813115DE863FBFC600090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|3000||"12/11/2023 3:57:30 PM"|985985
|11EE81311682408080801C1B0D99CCB6|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||700|"ONE PC(S) YG CRUCIFIX PENDANT W/ DEFORMITY"|Jewelry|700||"12/11/2023 3:58:41 PM"|10922206
|11EE81311A27BE1393FE107B44A21E4A|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||2450|"ONE PC(S) YG DEFORMITY BAND RING"|Jewelry|2450||"12/11/2023 3:58:17 PM"|28280369
|11EE81311ACEE0E7A72088A4C26087A0|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||8900|"ONE PC(S) YG LADIES' RING W/ DESIGN"|Jewelry|8950||"12/11/2023 3:57:56 PM"|25360171
|11EE81311AFAB2A7A7F20492264E1A32|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||6300|ONE PAIR YG BRACELET|Jewelry|6300||"12/11/2023 3:57:45 PM"|
|11EE81311B60419A9A81305A3A528526|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||12550|ONE PAIR YG STUD EARRINGS|Jewelry|12550||"12/11/2023 3:57:21 PM"|12144437
|11EE81311BA2F2448432408D5CFB2BC5|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|ONE PAIR YG STUD EARRINGS|Jewelry|1500||"12/11/2023 3:58:30 PM"|9573564
|11EE81311C83C525A5051C1B0DD5D3B1|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3200|"ONE PC(S) YG NECKLACE W/ SULDA AND YUPI"|Jewelry|3200||"12/11/2023 3:59:52 PM"|1348146
|11EE81311D720464A4440C9D9287BAC6|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4500|ONE PAIR YG CREOLLA EARRINGS W/ HEART DESIGN|Jewelry|4500||"12/11/2023 3:57:24 PM"|20480152
|11EE81311E25E9EBAB2988A4C29DB1B2|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1800|ONE PAIR YG DANGLING EARRINGS|Jewelry|1800||"12/11/2023 4:22:50 PM"|438571
|11EE81311E3E0314944300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG LADIES' RING W/ 1 BAGUETTES STONE(S)"|Jewelry|3000||"12/11/2023 3:57:26 PM"|25583163
|11EE81311E576C9797AC00090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||8400|"ONE PC(S) YG LADIES' RING W/ DEFORMITY"|Jewelry|8400||"12/11/2023 3:57:26 PM"|15658156
|11EE81311EEC280A8A6800090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3500|"ONE PC(S) YG RING W/ DEFORMITIES"|Jewelry|3450||"12/11/2023 3:57:32 PM"|21528201
|11EE81311F08A973B3E902004C4F4F50|Personal Loan|11|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||34500|"ONE PC(S) YG LINK BRACELET"|Jewelry|40200||"12/11/2023 3:57:27 PM"|20080819
|11EE81311F1BF84B8B38B8975AEE60A8|Personal Loan|5|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||4500|"ONE PC(S) YG ROPE NECKLACE W/ PUTOL"|Jewelry|4450||"12/11/2023 3:57:27 PM"|16376909
|11EE81311F32A9FABAE900090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||1500|"ONE PC(S) YG CROSS PENDANT W/ R'STONE"|Jewelry|1350||"12/11/2023 3:57:27 PM"|659426
|11EE813120D8967DBDD688A4C2B6270F|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||5400|"ONE PC(S) YG LADIES' RING"|Jewelry|5450||"12/11/2023 3:59:58 PM"|3014864
|11EE81312251246DAD640A0027000009|Personal Loan|7|"12/11/2023 12:00:00 AM"|1|"11/01/2024 12:00:00 AM"||56800|"ONE PC(S) YG ROPE NECKLACE"|Jewelry|56850||"12/11/2023 3:58:25 PM"|16106366
|11EE813122AB93C989D300090FAA0001|Personal Loan|1|"12/11/2023 12:00:00 AM"|1|"12/12/2023 12:00:00 AM"||3000|"ONE PC(S) YG BAND RING"|Jewelry|3000||"12/11/2023 3:57:54 PM"|11146869
